1.062741428613662720e-01 9.932826161384582520e-01 7.869786024093627930e-01 8.304365277290344238e-01 1.830949038267135620e-01 6.416306495666503906e-01 7.255245000123977661e-02 4.685024917125701904e-01 7.673689723014831543e-02 1.662641167640686035e-01 7.565788030624389648e-01 1.019516661763191223e-01 8.391984105110168457e-01 9.007478356361389160e-01 7.350983619689941406e-01 9.978873729705810547e-01 6.537041664123535156e-01 2.871405482292175293e-01 2.614453434944152832e-01 1.318845599889755249e-01 1.097861379384994507e-01 4.669337272644042969e-01 1.586652696132659912e-01 3.864475712180137634e-02 3.400747776031494141e-01 9.270874261856079102e-01 6.898629665374755859e-01 2.262996733188629150e-01 4.849065542221069336e-01 8.484368920326232910e-01 4.098484516143798828e-01 2.640756964683532715e-01 8.086175322532653809e-01 4.725742638111114502e-01 7.190053462982177734e-01 2.194860279560089111e-01 9.538333415985107422e-01 2.986178100109100342e-01 2.980951070785522461e-01 1.738066375255584717e-01 9.106562733650207520e-01 6.243333220481872559e-01 3.210084438323974609e-01 6.883959174156188965e-01 7.101227045059204102e-01 3.472406268119812012e-01 7.528113573789596558e-02 4.833723306655883789e-01 7.930955886840820312e-01 7.511354684829711914e-01 5.992306470870971680e-01 4.942359030246734619e-01 1.091770455241203308e-01 9.816416352987289429e-02 4.878783226013183594e-01 5.021309852600097656e-01 8.397612571716308594e-01 6.132119894027709961e-01 2.903687357902526855e-01 5.341421961784362793e-01 8.243681192398071289e-01 2.061448544263839722e-01 7.069711089134216309e-01 8.814995288848876953e-01 9.240930676460266113e-01 8.784902095794677734e-01 2.314694672822952271e-01 9.271445870399475098e-01 1.053420007228851318e-01 8.741470575332641602e-01 7.319982349872589111e-02 5.228500366210937500e-01 3.072793781757354736e-01 8.261010646820068359e-01 2.749159038066864014e-01 6.952506303787231445e-01 4.498394727706909180e-01 3.326884508132934570e-01 8.485166728496551514e-02 6.034679412841796875e-01 3.573155701160430908e-01 8.424167633056640625e-01 3.098638653755187988e-01 9.590104222297668457e-02 7.352426648139953613e-01 7.103284597396850586e-01 5.537882447242736816e-01 9.952255487442016602e-01 4.925009608268737793e-01 6.009049415588378906e-01 1.638188809156417847e-01 3.150865435600280762e-01 6.414787769317626953e-01 8.084047436714172363e-01 3.725692331790924072e-01 3.506806790828704834e-01 9.156417846679687500e-01 9.686888754367828369e-02 3.633880615234375000e-01 6.459866762161254883e-01
2.261919975280761719e-01 3.954328298568725586e-01 6.413926482200622559e-01 3.836154639720916748e-01 4.727756381034851074e-01 8.926070332527160645e-01 8.734508156776428223e-01 9.755375385284423828e-01 4.357041120529174805e-01 5.091077685356140137e-01 2.456160336732864380e-01 3.595372736454010010e-01 9.628157019615173340e-01 5.235561132431030273e-01 7.277020215988159180e-01 5.834659337997436523e-01 4.841371476650238037e-01 5.282082557678222656e-01 1.069092154502868652e-01 7.649499177932739258e-01 2.542150020599365234e-01 2.396520376205444336e-01 4.385094642639160156e-01 7.410638332366943359e-01 8.681964278221130371e-01 7.632868289947509766e-01 3.639570176601409912e-01 9.809457659721374512e-01 1.012460738420486450e-01 9.101712703704833984e-01 9.297149181365966797e-01 7.196993827819824219e-01 2.914663255214691162e-01 4.937816560268402100e-01 4.516890645027160645e-01 6.312034726142883301e-01 8.812215328216552734e-01 1.020359918475151062e-01 3.343563079833984375e-01 9.375744462013244629e-01 2.641224861145019531e-02 2.440294474363327026e-01 5.250344276428222656e-01 6.861033439636230469e-01 2.212359309196472168e-01 2.328670918941497803e-01 5.295689334161579609e-04 2.171168029308319092e-01 1.714155375957489014e-01 1.951387077569961548e-01 4.492366909980773926e-01 9.744598865509033203e-01 2.097735106945037842e-01 4.577100872993469238e-01 1.735890209674835205e-01 1.674676835536956787e-01 5.355054736137390137e-01 2.341748028993606567e-01 9.671199321746826172e-01 6.465397477149963379e-01 7.058582901954650879e-01 1.108189597725868225e-01 6.476427912712097168e-01 8.096824288368225098e-01 8.026728779077529907e-02 4.314674437046051025e-01 1.488386988639831543e-01 1.934734135866165161e-01 6.482526659965515137e-01 2.166407108306884766e-01 2.761545479297637939e-01 8.576652407646179199e-01 8.208460211753845215e-01 5.977030992507934570e-01 5.341910570859909058e-02 7.287290692329406738e-01 9.582356810569763184e-01 5.994719266891479492e-01 2.131385952234268188e-01 8.119795918464660645e-01 5.369279980659484863e-01 6.003283858299255371e-01 9.308954328298568726e-02 5.219205617904663086e-01 3.073368072509765625e-01 7.452138662338256836e-01 1.620110124349594116e-01 2.213855981826782227e-01 6.803762316703796387e-01 5.576263666152954102e-01 3.003869354724884033e-01 3.116272091865539551e-01 3.950200080871582031e-01 2.814150750637054443e-01 5.780796408653259277e-01 2.039087861776351929e-01 4.941869974136352539e-01 4.654550254344940186e-01 8.193349242210388184e-01 2.977024018764495850e-01
9.755814671516418457e-01 8.938035368919372559e-01 3.584331274032592773e-01 6.026545763015747070e-01 4.568228125572204590e-02 3.708719089627265930e-02 3.829898834228515625e-01 7.890205979347229004e-01 4.691908657550811768e-01 4.851473271846771240e-01 4.918814897537231445e-01 8.236788511276245117e-01 2.811778187751770020e-01 1.087428852915763855e-01 2.208905071020126343e-01 8.940179646015167236e-02 7.115052342414855957e-01 8.881399035453796387e-01 3.742869198322296143e-01 6.939296126365661621e-01 7.692176103591918945e-01 6.133863329887390137e-01 1.033665686845779419e-01 2.765842676162719727e-01 2.641550898551940918e-01 5.743774175643920898e-01 1.847230046987533569e-01 1.010279431939125061e-01 8.429077267646789551e-01 9.535094499588012695e-01 8.433586359024047852e-02 9.922500848770141602e-01 8.725519180297851562e-01 1.700391322374343872e-01 9.663189053535461426e-01 8.481640219688415527e-01 5.272234678268432617e-01 3.078396022319793701e-01 4.585295319557189941e-01 3.583638966083526611e-01 8.683966398239135742e-01 5.435582622885704041e-02 7.588030099868774414e-01 1.607665270566940308e-01 5.748080462217330933e-02 7.597462087869644165e-02 3.286269903182983398e-01 6.472386121749877930e-01 3.673258721828460693e-01 6.084442138671875000e-01 5.736411735415458679e-02 3.977571427822113037e-01 4.380913674831390381e-01 1.987672448158264160e-01 3.379746973514556885e-01 3.354984223842620850e-01 7.758636474609375000e-01 5.146977305412292480e-01 3.409191370010375977e-01 8.882573843002319336e-01 6.719377040863037109e-01 6.088538169860839844e-01 6.376220583915710449e-01 6.696281433105468750e-01 8.012909442186355591e-02 1.080079600214958191e-01 7.543007731437683105e-01 4.637260735034942627e-01 3.013787232339382172e-02 5.539274811744689941e-01 1.585285216569900513e-01 9.212026000022888184e-01 6.682434082031250000e-01 6.547490954399108887e-01 5.998062491416931152e-01 6.971203684806823730e-01 8.239036798477172852e-01 2.011844962835311890e-01 8.526990413665771484e-01 1.531474143266677856e-01 2.501866221427917480e-01 2.682768702507019043e-01 1.034388691186904907e-01 6.200864315032958984e-01 3.245513737201690674e-01 5.518830418586730957e-01 2.010145932435989380e-01 2.501878738403320312e-01 5.448315143585205078e-01 4.296733066439628601e-02 7.530114650726318359e-01 1.760633438825607300e-01 7.758840918540954590e-01 9.437759518623352051e-01 9.562062621116638184e-01 7.585758566856384277e-01 7.065515220165252686e-02 3.293096274137496948e-02 2.947205007076263428e-01 5.440517067909240723e-01
7.898160815238952637e-01 9.599521011114120483e-02 8.078136444091796875e-01 3.736644685268402100e-01 2.069523781538009644e-01 7.169971466064453125e-01 6.731671094894409180e-01 5.931617692112922668e-02 9.502940177917480469e-01 6.401109695434570312e-01 2.547984421253204346e-01 9.881551265716552734e-01 6.450160145759582520e-01 7.646108865737915039e-01 3.036074340343475342e-01 4.403557181358337402e-01 3.205942213535308838e-01 3.799832984805107117e-02 8.943995237350463867e-01 6.469791531562805176e-01 3.177106082439422607e-01 4.499677121639251709e-01 5.644315481185913086e-01 1.386497020721435547e-01 9.910753965377807617e-01 7.191653251647949219e-01 7.215584516525268555e-01 5.872687697410583496e-01 3.249506652355194092e-01 7.877400517463684082e-01 4.257057979702949524e-02 8.475068211555480957e-01 2.488024234771728516e-01 7.606374472379684448e-02 3.852741420269012451e-01 2.956070303916931152e-01 9.187279343605041504e-01 2.539844512939453125e-01 7.954211235046386719e-01 8.658123016357421875e-01 9.591208100318908691e-01 6.772318482398986816e-01 1.551693081855773926e-01 5.304886698722839355e-01 4.186840951442718506e-01 9.741950631141662598e-01 9.147807955741882324e-01 2.719441950321197510e-01 2.508632838726043701e-01 9.079515933990478516e-01 6.676658987998962402e-01 8.464523553848266602e-01 1.011727452278137207e-01 5.529037117958068848e-01 1.130599305033683777e-01 7.717939019203186035e-01 9.864582419395446777e-01 7.914536595344543457e-01 4.857027530670166016e-01 9.142163395881652832e-01 2.838472723960876465e-01 5.340698640793561935e-03 9.865153431892395020e-01 5.280442833900451660e-01 3.441390395164489746e-01 2.916305959224700928e-01 4.678571713156998158e-04 4.227240383625030518e-02 9.618555903434753418e-01 3.388833701610565186e-01 3.297934830188751221e-01 7.645888328552246094e-01 5.358637571334838867e-01 8.209108710289001465e-01 8.086826205253601074e-01 3.410295248031616211e-01 4.352073967456817627e-01 1.412618607282638550e-01 3.770152032375335693e-01 7.837706059217453003e-02 7.661871910095214844e-01 3.067890703678131104e-01 3.728394582867622375e-02 1.445909291505813599e-01 3.487600088119506836e-01 4.803509712219238281e-01 1.330359578132629395e-01 1.065929383039474487e-01 5.700740218162536621e-01 4.083474278450012207e-01 4.225567877292633057e-01 5.390428900718688965e-01 9.339474439620971680e-01 2.815761864185333252e-01 1.502449065446853638e-02 9.802936911582946777e-01 3.694470599293708801e-02 3.302200138568878174e-01 1.984040886163711548e-01 6.800335645675659180e-01
6.474590897560119629e-01 1.835857778787612915e-01 7.547866106033325195e-01 5.554359555244445801e-01 9.205599427223205566e-01 4.219121634960174561e-01 4.572012647986412048e-02 4.264825582504272461e-01 5.332639440894126892e-03 1.040656864643096924e-01 4.970311224460601807e-01 7.352256774902343750e-01 5.304604172706604004e-01 3.888976871967315674e-01 4.666064977645874023e-01 4.207654297351837158e-01 7.134042382240295410e-01 3.428204953670501709e-01 6.698198318481445312e-01 6.006243824958801270e-01 4.703806638717651367e-01 9.346056580543518066e-01 7.408554553985595703e-01 4.533449411392211914e-01 7.832726836204528809e-01 2.499440908432006836e-01 6.047141551971435547e-01 4.670235887169837952e-02 1.294948607683181763e-01 8.950058221817016602e-01 7.394812256097793579e-02 3.959399163722991943e-01 8.525564074516296387e-01 4.395479261875152588e-01 9.813449382781982422e-01 8.310909867286682129e-01 6.942944526672363281e-01 6.321382522583007812e-01 9.858344793319702148e-01 1.230445057153701782e-01 4.344038069248199463e-01 3.056915402412414551e-01 4.928604364395141602e-01 4.800014793872833252e-01 3.276111483573913574e-01 1.446869522333145142e-01 8.637889027595520020e-01 4.956911504268646240e-01 4.160553589463233948e-02 4.176884591579437256e-01 1.937228739261627197e-01 1.121496409177780151e-01 4.354302883148193359e-01 8.472285270690917969e-01 4.594790339469909668e-01 9.280421137809753418e-01 6.822991967201232910e-01 7.500804066658020020e-01 2.181952744722366333e-01 4.429365396499633789e-01 7.887851595878601074e-01 2.947868406772613525e-01 8.335149884223937988e-01 5.653659105300903320e-01 1.770911961793899536e-01 9.651071429252624512e-01 9.356840252876281738e-01 9.352471828460693359e-01 9.371773004531860352e-01 7.745645642280578613e-01 7.309482693672180176e-01 7.145638465881347656e-01 8.722291588783264160e-01 9.891394376754760742e-01 9.527297616004943848e-01 1.010173633694648743e-01 4.957512319087982178e-01 6.398192644119262695e-01 9.079181551933288574e-01 6.672810763120651245e-02 3.921364545822143555e-01 9.637695550918579102e-01 2.448836714029312134e-01 5.120175480842590332e-01 3.925777673721313477e-01 1.407735645771026611e-01 3.005263507366180420e-01 2.526148855686187744e-01 3.991969227790832520e-01 1.656818240880966187e-01 8.892732858657836914e-02 7.526300549507141113e-01 7.784272432327270508e-01 1.037768051028251648e-01 4.550853967666625977e-01 3.763579428195953369e-01 6.103900671005249023e-01 7.836060523986816406e-01 2.475087642669677734e-01 1.197036877274513245e-01
8.870193362236022949e-01 1.639085412025451660e-01 7.284048199653625488e-01 5.543790459632873535e-01 6.696491241455078125e-01 8.926394581794738770e-01 1.157831549644470215e-01 8.123699426651000977e-01 3.570505380630493164e-01 4.124779999256134033e-02 6.853615641593933105e-01 2.538985759019851685e-02 9.784076213836669922e-01 2.589911222457885742e-02 5.742965936660766602e-01 2.177201956510543823e-01 1.908686161041259766e-01 7.705442309379577637e-01 4.794064462184906006e-01 9.687585830688476562e-01 8.177101016044616699e-01 8.800219297409057617e-01 5.646108984947204590e-01 3.277590274810791016e-01 6.194582581520080566e-01 2.895628511905670166e-01 2.338134646415710449e-01 9.693915247917175293e-01 5.098016858100891113e-01 2.799647748470306396e-01 1.150503382086753845e-01 8.662689328193664551e-01 7.065425813198089600e-02 4.005454480648040771e-01 2.350193709135055542e-01 6.752080917358398438e-01 4.694094657897949219e-01 7.847370505332946777e-01 5.746848583221435547e-01 6.399422287940979004e-01 7.699431180953979492e-01 6.226871609687805176e-01 5.044082403182983398e-01 3.257079422473907471e-01 9.080712795257568359e-01 4.637858867645263672e-01 8.854949474334716797e-01 8.331736326217651367e-01 2.512075379490852356e-02 5.542585849761962891e-01 3.333871960639953613e-01 4.817484319210052490e-01 5.003665089607238770e-01 2.223711833357810974e-02 9.118828773498535156e-01 2.367946207523345947e-01 9.583666324615478516e-01 9.922292828559875488e-02 3.797140419483184814e-01 3.938826266676187515e-03 2.863223552703857422e-01 7.437419295310974121e-01 8.587556481361389160e-01 3.045496642589569092e-01 3.585699573159217834e-02 1.899326443672180176e-01 3.714179098606109619e-01 2.877573370933532715e-01 5.466294288635253906e-01 4.847133755683898926e-01 5.094394683837890625e-01 6.352494359016418457e-01 3.429337143898010254e-01 2.671106159687042236e-01 2.113606333732604980e-01 8.197109103202819824e-01 5.823355317115783691e-01 3.144910931587219238e-01 1.077810823917388916e-01 9.638000726699829102e-01 8.519827127456665039e-01 7.311137318611145020e-01 4.729505181312561035e-01 3.223508894443511963e-01 5.450904965400695801e-01 6.337660551071166992e-01 2.485119998455047607e-01 9.667593836784362793e-01 4.909897148609161377e-01 4.141973555088043213e-01 1.789883524179458618e-02 8.972223997116088867e-01 3.130994141101837158e-01 7.711181640625000000e-01 2.741518616676330566e-01 3.625481724739074707e-01 3.265336155891418457e-01 7.608770132064819336e-01 8.932213187217712402e-01 6.720933318138122559e-01
3.770691454410552979e-01 5.884829163551330566e-01 4.650221765041351318e-02 3.720911145210266113e-01 1.353323608636856079e-01 5.716521143913269043e-01 4.619313776493072510e-01 8.585534244775772095e-02 1.188550516963005066e-01 6.152577996253967285e-01 1.237561367452144623e-02 9.874371886253356934e-01 8.337967991828918457e-01 2.119137793779373169e-01 6.639551520347595215e-01 7.146533727645874023e-01 8.876796960830688477e-01 7.409730553627014160e-01 2.002387344837188721e-01 9.887252449989318848e-01 2.494694143533706665e-01 8.365020155906677246e-01 7.821612954139709473e-01 6.805224418640136719e-01 8.673903346061706543e-01 6.605411767959594727e-01 4.267094731330871582e-01 9.978433251380920410e-01 9.190123081207275391e-01 6.288357079029083252e-02 4.905825108289718628e-02 1.307556964457035065e-02 5.798977240920066833e-02 3.129895031452178955e-01 4.770816862583160400e-01 9.618186950683593750e-01 8.674926757812500000e-01 1.848032325506210327e-02 8.763408064842224121e-01 2.481518983840942383e-01 4.574380069971084595e-02 8.889536857604980469e-01 8.605801463127136230e-01 2.899881005287170410e-01 3.201824426651000977e-01 7.849316298961639404e-02 9.761193990707397461e-01 5.740645527839660645e-01 3.796017765998840332e-01 4.315715730190277100e-01 7.020251154899597168e-01 5.708451867103576660e-01 1.077461987733840942e-01 8.103101253509521484e-01 6.865125894546508789e-01 1.777062416076660156e-01 1.515393257141113281e-01 4.672354161739349365e-01 8.267743587493896484e-01 5.370286703109741211e-01 4.653617143630981445e-01 6.369143724441528320e-01 3.706766963005065918e-01 3.322003185749053955e-01 3.196479678153991699e-01 4.537987112998962402e-01 4.550285339355468750e-01 7.771917581558227539e-01 1.522707194089889526e-01 4.221108555793762207e-01 7.436030507087707520e-01 8.406166434288024902e-01 2.585404217243194580e-01 9.432044625282287598e-01 2.841355502605438232e-01 6.981090307235717773e-01 7.782791852951049805e-01 8.190464973449707031e-01 9.956684708595275879e-02 8.066072463989257812e-01 5.843695998191833496e-01 4.866796433925628662e-01 9.940955042839050293e-01 2.649106681346893311e-01 3.624801933765411377e-01 6.295325160026550293e-01 2.157590985298156738e-01 3.755207061767578125e-01 4.961058199405670166e-01 2.179921977221965790e-02 3.985096216201782227e-01 1.127454638481140137e-01 1.838573440909385681e-02 1.035614982247352600e-01 4.378674328327178955e-01 4.766518771648406982e-01 6.881691217422485352e-01 1.412770301103591919e-01 8.110365867614746094e-01 3.455115556716918945e-01
7.534394860267639160e-01 9.522725343704223633e-01 9.314663410186767578e-01 6.138037443161010742e-01 8.360614776611328125e-01 7.724314928054809570e-01 7.324539422988891602e-01 3.812056481838226318e-01 9.252406954765319824e-01 6.451469063758850098e-01 1.329532414674758911e-01 3.897101283073425293e-01 5.955181270837783813e-02 5.835670828819274902e-01 4.945926964282989502e-01 5.526586174964904785e-01 1.061816886067390442e-01 8.558563590049743652e-01 5.039069056510925293e-01 1.564759165048599243e-01 7.274470925331115723e-01 7.480996847152709961e-02 7.894991040229797363e-01 7.240131497383117676e-01 1.251994632184505463e-02 3.270517289638519287e-01 5.364285111427307129e-01 3.960514366626739502e-01 3.081714212894439697e-01 3.456998616456985474e-02 5.389587283134460449e-01 1.539534777402877808e-01 1.874307543039321899e-02 4.625260531902313232e-01 2.359295450150966644e-02 8.591659665107727051e-01 2.542811334133148193e-01 1.764871180057525635e-01 9.825597405433654785e-01 7.053551673889160156e-01 9.262167215347290039e-01 8.847774267196655273e-01 8.727426528930664062e-01 9.810443520545959473e-01 4.060121774673461914e-01 2.055160105228424072e-01 7.105537056922912598e-01 1.498263180255889893e-01 5.245584249496459961e-01 4.532956480979919434e-01 1.779107749462127686e-01 9.187589883804321289e-01 3.475288450717926025e-01 5.819762945175170898e-01 8.075078725814819336e-01 8.655988574028015137e-01 4.008193612098693848e-01 8.457449078559875488e-01 8.730375766754150391e-01 4.203236997127532959e-01 7.149211764335632324e-01 2.944981157779693604e-01 9.495129585266113281e-01 1.735322922468185425e-01 5.375438928604125977e-01 5.833737254142761230e-01 3.911206722259521484e-01 3.680264055728912354e-01 6.324638128280639648e-01 6.098456382751464844e-01 6.907213926315307617e-01 7.519436478614807129e-01 7.905036211013793945e-01 7.306110858917236328e-01 7.384166121482849121e-01 8.793849349021911621e-01 4.567264020442962646e-01 3.748835921287536621e-01 7.561792135238647461e-01 6.340584754943847656e-01 1.514268815517425537e-01 6.149163246154785156e-01 9.297573566436767578e-01 5.541853904724121094e-01 1.592532098293304443e-01 7.478695511817932129e-01 4.324795305728912354e-01 7.044537663459777832e-01 1.398901194334030151e-01 7.331308722496032715e-01 6.247189044952392578e-01 9.335884451866149902e-01 1.019568368792533875e-01 5.358896851539611816e-01 4.693759381771087646e-01 1.788351833820343018e-01 8.789716362953186035e-01 4.654250442981719971e-01 3.692920506000518799e-02 6.112109124660491943e-02
4.715597927570343018e-01 5.627366900444030762e-01 7.753862738609313965e-01 8.642300963401794434e-02 5.559886693954467773e-01 1.523841917514801025e-01 3.763661682605743408e-01 9.211562275886535645e-01 1.920353919267654419e-01 8.303299546241760254e-01 2.032020315527915955e-02 3.273043632507324219e-01 6.779338717460632324e-01 3.674884140491485596e-01 4.942213892936706543e-01 4.947062954306602478e-02 4.404278397560119629e-01 7.324505448341369629e-01 2.585330605506896973e-01 5.233944058418273926e-01 7.243103384971618652e-01 5.005806684494018555e-01 7.469135522842407227e-02 8.756245374679565430e-01 2.645705938339233398e-01 9.949029684066772461e-01 5.150133967399597168e-01 2.080364972352981567e-01 6.756315231323242188e-01 9.390267729759216309e-01 6.065779328346252441e-01 8.072720766067504883e-01 8.213497400283813477e-01 5.819379687309265137e-01 9.588450938463211060e-02 8.702619075775146484e-01 3.056692481040954590e-01 4.990280568599700928e-01 3.237047791481018066e-01 1.850296705961227417e-01 2.229064106941223145e-01 4.902084469795227051e-01 8.810477852821350098e-01 3.923457562923431396e-01 8.222925662994384766e-01 2.205087393522262573e-01 5.717814564704895020e-01 5.321523547172546387e-01 7.681731581687927246e-01 9.341346621513366699e-01 6.269652247428894043e-01 8.187901377677917480e-01 6.322816610336303711e-01 1.918178983032703400e-02 7.487167716026306152e-01 4.824397861957550049e-01 8.882631063461303711e-01 2.519665360450744629e-01 6.561210155487060547e-01 4.208132028579711914e-01 3.315617442131042480e-01 5.797672271728515625e-01 3.121295571327209473e-01 7.525287270545959473e-01 1.201699301600456238e-01 1.316225379705429077e-01 5.771709680557250977e-01 7.314139008522033691e-01 9.269165992736816406e-01 5.779610276222229004e-01 4.986568093299865723e-01 7.389991879463195801e-01 9.844859838485717773e-01 2.858362197875976562e-01 1.839653551578521729e-01 8.865135908126831055e-01 6.406108140945434570e-01 9.294065237045288086e-01 3.577924072742462158e-01 6.053385734558105469e-01 8.074249625205993652e-01 3.071084320545196533e-01 6.497368216514587402e-01 6.157976984977722168e-01 1.970334500074386597e-01 2.557391226291656494e-01 5.780645608901977539e-01 7.390328645706176758e-01 4.481832683086395264e-02 8.299585580825805664e-01 7.693335413932800293e-01 5.262008309364318848e-01 9.005182236433029175e-02 1.103273928165435791e-01 3.198752403259277344e-01 9.724902510643005371e-01 1.844615042209625244e-01 8.320573568344116211e-01 6.716877222061157227e-01 2.809474766254425049e-01
9.280538558959960938e-01 8.985960483551025391e-01 7.510439157485961914e-01 2.466007918119430542e-01 7.584338784217834473e-01 4.624598920345306396e-01 4.265519976615905762e-01 3.020011484622955322e-01 9.547229409217834473e-01 6.852478384971618652e-01 5.726132988929748535e-01 2.747439742088317871e-01 7.446285486221313477e-01 7.207652926445007324e-01 4.145575165748596191e-01 4.895035549998283386e-02 7.754562497138977051e-01 8.338426351547241211e-01 5.614519715309143066e-01 2.408509552478790283e-01 9.661330580711364746e-01 4.136223793029785156e-01 1.316128373146057129e-01 2.548895776271820068e-01 9.419367909431457520e-01 8.319662213325500488e-01 3.704057931900024414e-01 6.448866724967956543e-01 3.192972764372825623e-02 3.186421394348144531e-01 3.841407597064971924e-01 4.554969370365142822e-01 7.739835381507873535e-01 9.284636974334716797e-01 4.867491126060485840e-01 2.040567994117736816e-01 2.725640833377838135e-01 7.047401666641235352e-01 6.021149754524230957e-01 4.434599578380584717e-01 7.343397140502929688e-01 9.436432719230651855e-01 4.448650404810905457e-02 2.098298370838165283e-01 8.458695411682128906e-01 9.759248495101928711e-01 1.639576256275177002e-01 1.833396404981613159e-02 6.032449603080749512e-01 2.073705494403839111e-01 4.803254306316375732e-01 8.576254248619079590e-01 5.033802390098571777e-01 5.895097255706787109e-01 5.966699719429016113e-01 8.999610543251037598e-01 9.006011486053466797e-01 9.365528225898742676e-01 9.591135382652282715e-01 4.152742326259613037e-01 3.854376375675201416e-01 8.471258282661437988e-01 2.609145045280456543e-01 8.627146482467651367e-01 4.229031875729560852e-02 2.095442414283752441e-01 2.236941903829574585e-01 9.943263530731201172e-01 6.660442352294921875e-01 8.824203014373779297e-01 3.702861070632934570e-01 5.522717162966728210e-02 5.651583671569824219e-01 3.841083049774169922e-01 7.532002329826354980e-01 4.660072922706604004e-01 7.357561588287353516e-01 3.003545701503753662e-01 1.673036217689514160e-01 6.268724799156188965e-03 8.930183053016662598e-01 4.622075557708740234e-01 4.037479162216186523e-01 4.753555357456207275e-02 5.765293240547180176e-01 1.715474873781204224e-01 8.505149185657501221e-02 2.953671514987945557e-01 3.112712502479553223e-01 4.559030234813690186e-01 9.526244997978210449e-01 6.306377649307250977e-01 8.625020980834960938e-01 7.836207747459411621e-01 1.567110419273376465e-01 9.690076112747192383e-01 3.744373843073844910e-02 4.952058494091033936e-01 8.187574148178100586e-01 5.681578516960144043e-01
